Page,Review_ID,Author_Name,Rating_Stars,Review_Title,Review_Text,City,Posted_Date,Helpful_Count,Certified_Buyer,Converted_Date,Sentiment,Misspelled_Title_Words,Misspelled_Text_Words,Cleaned_Review_Title,Cleaned_Review_Text,Tokenized_Review_Title,Tokenized_Review_Text,review_length,length_category,dominant_topic,aspects,complaints,has_complaint
144,P144_REV_012,Rafiqul Islam,4.0,Good choice,Very nice phone,Darrang District,1 month ago,0,Yes,2025-10-27 04:25:15.128385,2,[],[],good choice,nice phone,"['good', 'choice']","['nice', 'phone']",15,short,4,[],[],False
144,P144_REV_011,DIMPUL BARO,5.0,Must buy!,Super Just Wow 👌,Guwahati,1 month ago,0,Yes,2025-10-27 04:25:15.128388,2,[],[],must buy,super wow,"['must', 'buy']","['super', 'wow']",16,short,0,[],[],False
144,P144_REV_016,KULDIP KALITA,5.0,Mind-blowing purchase,Awesome 👌,Jorhat,1 month ago,0,Yes,2025-10-27 04:25:15.128408,2,[],[],mind blowing purchase,awesome,"['mind', 'blowing', 'purchase']",['awesome'],9,short,0,[],[],False
144,P144_REV_007,Kishore  Kakada,5.0,Brilliant,Excellent,East Godavari District,1 month ago,0,Yes,2025-10-27 04:25:15.129469,2,[],[],brilliant,excellent,['brilliant'],['excellent'],9,short,0,[],[],False
144,P144_REV_014,Flipkart Customer,5.0,Terrific purchase,Nice camera 📸,Halisahar,1 month ago,0,Yes,2025-10-27 04:25:15.129476,2,[],[],terrific purchase,nice camera,"['terrific', 'purchase']","['nice', 'camera']",13,short,8,['camera'],['camera'],True
145,P145_REV_015,Royel Rajpoot,5.0,Wonderful,It's amazing,Meerut Division,1 month ago,0,Yes,2025-10-27 04:25:15.129480,2,[],[],wonderful,amazing,['wonderful'],['amazing'],12,short,0,[],[],False
145,P145_REV_010,Rishabh gupta,5.0,Must buy!,30x and galaxy AI works fantastic🤌❤️... 2nd comparison shows how precisely galaxy ai works🗿... really loved the product the only problem is heat issues... hope it will get sorted in future🤞 overall product is beat for normal users,Charkhi Dadri,1 month ago,0,Yes,2025-10-27 04:25:15.129483,2,[],[],must buy,galaxy work fantastic comparison show precisely galaxy work really loved product problem heat issue hope get sorted future overall product beat normal user,"['must', 'buy']","['galaxy', 'work', 'fantastic', 'comparison', 'show', 'precisely', 'galaxy', 'work', 'really', 'loved', 'product', 'problem', 'heat', 'issue', 'hope', 'get', 'sorted', 'future', 'overall', 'product', 'beat', 'normal', 'user']",230,long,4,['heating'],['heating'],True
145,P145_REV_009,Satyam Kumar,4.0,Good quality product,I like the phone,New Delhi,1 month ago,0,Yes,2025-10-27 04:25:15.129485,2,[],[],good quality product,like phone,"['good', 'quality', 'product']","['like', 'phone']",16,short,0,[],[],False
145,P145_REV_016,Flipkart Customer,3.0,Nice,Everything thing is good but the battery backup is short,Chandigarh,1 month ago,0,Yes,2025-10-27 04:25:15.129486,1,[],[],nice,everything thing good battery backup short,['nice'],"['everything', 'thing', 'good', 'battery', 'backup', 'short']",56,medium,0,['battery'],['battery'],True
145,P145_REV_012,Kalpesh  Patel,5.0,Mind-blowing purchase,Awesome product,Ankleshwar,1 month ago,0,Yes,2025-10-27 04:25:15.129488,2,[],[],mind blowing purchase,awesome product,"['mind', 'blowing', 'purchase']","['awesome', 'product']",15,short,0,[],[],False
145,P145_REV_013,Priyanshu Kumar,5.0,Super!,Nice,Ranchi,1 month ago,0,Yes,2025-10-27 04:25:15.129490,2,[],[],super,nice,['super'],['nice'],4,short,0,[],[],False
145,P145_REV_014,Masood Alam,1.0,Waste of money!,Product having Overheat problem,New Delhi,1 month ago,2,Yes,2025-10-27 04:25:15.129492,0,[],['overheat'],waste money,product overhead problem,"['waste', 'money']","['product', 'overhead', 'problem']",31,short,0,[],[],False
145,P145_REV_008,Abijit Debnath,5.0,Super!,good,Sepahijala District,1 month ago,0,Yes,2025-10-27 04:25:15.129494,2,[],[],super,good,['super'],['good'],4,short,0,[],[],False
145,P145_REV_007,Rathna Kumar,4.0,Really Nice,Awesome Mobile but Need more updates for  tuning to Indian users not very good quality in blutooth devices,Thane,1 month ago,0,Yes,2025-10-27 04:25:15.129495,2,[],['blutooth'],really nice,awesome mobile need update tuning indian user not good quality butmoth device,"['really', 'nice']","['awesome', 'mobile', 'need', 'update', 'tuning', 'indian', 'user', 'not', 'good', 'quality', 'butmoth', 'device']",106,medium,8,[],"['software', 'quality']",True
145,P145_REV_011,Kasi Ummidi,5.0,Just wow!,Worth fore money...👍👌,Visakhapatnam District,1 month ago,0,Yes,2025-10-27 04:25:15.129497,2,[],[],wow,worth fore money,['wow'],"['worth', 'fore', 'money']",21,short,0,[],[],False
146,P146_REV_013,Medha Rajput,5.0,Great product,Very nice phone,Hardoi,1 month ago,0,Yes,2025-10-27 04:25:15.129499,2,[],[],great product,nice phone,"['great', 'product']","['nice', 'phone']",15,short,4,[],[],False
146,P146_REV_008,Saksham Yadav,5.0,Super!,Good product,Saharanpur,1 month ago,0,Yes,2025-10-27 04:25:15.129501,2,[],[],super,good product,['super'],"['good', 'product']",12,short,7,[],[],False
146,P146_REV_009,Flipkart Customer,5.0,Terrific,Excellent,Vaishali District,1 month ago,0,Yes,2025-10-27 04:25:15.129502,2,[],[],terrific,excellent,['terrific'],['excellent'],9,short,0,[],[],False
146,P146_REV_010,shubham fal dessai,5.0,Mind-blowing purchase,Great phone with great camera and performance battery is a average but works for a full day,Cuncolim,1 month ago,0,Yes,2025-10-27 04:25:15.129504,2,[],[],mind blowing purchase,great phone great camera performance battery average work full day,"['mind', 'blowing', 'purchase']","['great', 'phone', 'great', 'camera', 'performance', 'battery', 'average', 'work', 'full', 'day']",91,medium,2,"['camera', 'battery', 'performance']","['camera', 'battery', 'performance']",True
146,P146_REV_012,Nikita Konge,3.0,Nice,"Everything is good, Battery is worst",Bengaluru,1 month ago,0,Yes,2025-10-27 04:25:15.129506,1,[],[],nice,everything good battery worst,['nice'],"['everything', 'good', 'battery', 'worst']",36,short,0,['battery'],['battery'],True
146,P146_REV_011,Flipkart Customer,5.0,Just wow!,Super mobile,Bengaluru,1 month ago,0,Yes,2025-10-27 04:25:15.129508,2,[],[],wow,super mobile,['wow'],"['super', 'mobile']",12,short,3,[],[],False
146,P146_REV_007,Wahidur Rahman,5.0,Just wow!,S24 5g SD 8gn3 best quality camera and performance mobile,Sivasagar,1 month ago,0,Yes,2025-10-27 04:25:15.129509,2,[],[],wow,8gn3 best quality camera performance mobile,['wow'],"['8gn3', 'best', 'quality', 'camera', 'performance', 'mobile']",57,medium,3,"['camera', 'performance']","['camera', 'performance', 'quality']",True
146,P146_REV_014,Flipkart Customer,5.0,Excellent,"Superb phone ,battery was a bit let down",Hyderabad,1 month ago,0,Yes,2025-10-27 04:25:15.129511,2,[],[],excellent,superb phone battery wa bit let,['excellent'],"['superb', 'phone', 'battery', 'wa', 'bit', 'let']",40,short,7,['battery'],['battery'],True
146,P146_REV_016,Kalpesh Panchal,1.0,Terrible product,Dissapointed with size and camera quality...even heats with normal operations like taking photos ans surfing on phone...screen size also too small....,Ahmadabad District,1 month ago,0,Yes,2025-10-27 04:25:15.129513,0,[],['dissapointed'],terrible product,disappointed size camera quality even heat normal operation like taking photo surfing phone screen size also small,"['terrible', 'product']","['disappointed', 'size', 'camera', 'quality', 'even', 'heat', 'normal', 'operation', 'like', 'taking', 'photo', 'surfing', 'phone', 'screen', 'size', 'also', 'small']",150,medium,2,"['camera', 'display', 'heating']","['heating', 'camera', 'display', 'quality']",True
146,P146_REV_015,Satya Prakash Parida,4.0,Really Nice,"Only having battery issue as this is a compact device but expect that, this is a best of all.",Bangalore,1 month ago,0,Yes,2025-10-27 04:25:15.129515,2,[],[],really nice,battery issue compact device expect best,"['really', 'nice']","['battery', 'issue', 'compact', 'device', 'expect', 'best']",93,medium,3,['battery'],"['battery', 'design']",True
147,P147_REV_015,sourav  Samal,5.0,Terrific,"Good one screen size is a bit smaller , if you want a big size then go for FE modelll",Dhenkanal,1 month ago,0,Yes,2025-10-27 04:25:15.129517,2,[],['modelll'],terrific,good one screen size bit smaller want big size model,['terrific'],"['good', 'one', 'screen', 'size', 'bit', 'smaller', 'want', 'big', 'size', 'model']",85,medium,9,['display'],['display'],True
147,P147_REV_014,Sannat Chaudhry,1.0,Very poor,It gets too hot and iphone 16 even 15 is better than this phoneAnd battery life is too bad,Bengaluru,1 month ago,2,Yes,2025-10-27 04:25:15.129518,0,[],[],poor,get hot iphone even better phoneand battery life bad,['poor'],"['get', 'hot', 'iphone', 'even', 'better', 'phoneand', 'battery', 'life', 'bad']",90,medium,7,"['battery', 'heating']","['heating', 'battery']",True
147,P147_REV_016,Ayush Raj,5.0,Worth every penny,Very good mobile battery is also efficient but have to charge minimum 2 times a day,Baloda Bazar District,1 month ago,0,Yes,2025-10-27 04:25:15.129520,2,[],[],worth every penny,good mobile battery also efficient charge minimum time day,"['worth', 'every', 'penny']","['good', 'mobile', 'battery', 'also', 'efficient', 'charge', 'minimum', 'time', 'day']",83,medium,7,['battery'],['battery'],True
147,P147_REV_012,Ravindra ghawade,5.0,Worth every penny,Great phone for the day to day no,Nagpur,1 month ago,0,Yes,2025-10-27 04:25:15.129522,2,[],[],worth every penny,great phone day no,"['worth', 'every', 'penny']","['great', 'phone', 'day', 'no']",33,short,3,[],[],False
147,P147_REV_009,Pardeep Sharma,4.0,Nice product,Good,New Delhi,1 month ago,0,Yes,2025-10-27 04:25:15.129524,2,[],[],nice product,good,"['nice', 'product']",['good'],4,short,0,[],[],False
147,P147_REV_008,Upendra Kuraku,3.0,Nice,Camera not upto the mark and battery life is not good for long use. Design and display are good,Hyderabad,1 month ago,1,Yes,2025-10-27 04:25:15.129525,1,[],[],nice,camera not upto mark battery life not good long use design display good,['nice'],"['camera', 'not', 'upto', 'mark', 'battery', 'life', 'not', 'good', 'long', 'use', 'design', 'display', 'good']",95,medium,9,"['camera', 'battery', 'display']","['camera', 'battery', 'display', 'design']",True
147,P147_REV_011,Sourav Jans,5.0,Must buy!,One of the best phone,Teleni Para,1 month ago,0,Yes,2025-10-27 04:25:15.129527,2,[],[],must buy,one best phone,"['must', 'buy']","['one', 'best', 'phone']",21,short,6,[],[],False
147,P147_REV_010,Zaalima  Fashion,5.0,Best in the market!,Good product tq flipkart,Surat,1 month ago,0,Yes,2025-10-27 04:25:15.129529,2,[],[],best market,good product flipkart,"['best', 'market']","['good', 'product', 'flipkart']",24,short,7,[],[],False
147,P147_REV_013,Kirti Biswal,5.0,Super!,Best quality,Northern Division,1 month ago,0,Yes,2025-10-27 04:25:15.129530,2,[],[],super,best quality,['super'],"['best', 'quality']",12,short,0,[],['quality'],True
147,P147_REV_007,Rekha Khandal,5.0,Highly recommended,Superb .......,Kuchaman City,1 month ago,0,Yes,2025-10-27 04:25:15.129532,2,[],[],highly recommended,superb,"['highly', 'recommended']",['superb'],14,short,0,[],[],False
148,P148_REV_014,Arjun Singh,5.0,Perfect product!,best,Sehore,1 month ago,0,Yes,2025-10-27 04:25:15.129534,2,[],[],perfect product,best,"['perfect', 'product']",['best'],4,short,0,[],[],False
148,P148_REV_007,Naveen Ramesh Rao,5.0,Excellent,Awesome phone!!,Bangalore Division,1 month ago,0,Yes,2025-10-27 04:25:15.129536,2,[],[],excellent,awesome phone,['excellent'],"['awesome', 'phone']",15,short,1,[],[],False
148,P148_REV_010,Nitish Prajapati,4.0,Pretty good,Heyy Recieved a best phone in this budget,Jabalpur Division,1 month ago,0,Yes,2025-10-27 04:25:15.129537,2,[],['heyy'],pretty good,hey recieved best phone budget,"['pretty', 'good']","['hey', 'recieved', 'best', 'phone', 'budget']",41,short,6,[],[],False
148,P148_REV_011,Srinivasa Kokkilligadda,2.0,Not good,Camera very poor,Krishna District,1 month ago,0,Yes,2025-10-27 04:25:15.129539,0,[],[],not good,camera poor,"['not', 'good']","['camera', 'poor']",16,short,0,['camera'],['camera'],True
148,P148_REV_012,Amanjot Singh,5.0,Best in the market!,Nise deal thin,Bathinda,1 month ago,0,Yes,2025-10-27 04:25:15.129541,2,[],['nise'],best market,nine deal thin,"['best', 'market']","['nine', 'deal', 'thin']",14,short,0,[],[],False
148,P148_REV_013,Pavan Mishra,5.0,Must buy!,Good phone,Itarsi,1 month ago,0,Yes,2025-10-27 04:25:15.129543,2,[],[],must buy,good phone,"['must', 'buy']","['good', 'phone']",10,short,9,[],[],False
148,P148_REV_015,Manojavam S,3.0,Decent product,"Product is good, but I suggest to buy from the store and not from this bloody flipkart.. They are least bothered to deliver the product on time. Instead prime is really good and they keep up the promise.",Bangalore Division,1 month ago,0,Yes,2025-10-27 04:25:15.129544,1,[],[],decent product,product good suggest buy store not bloody flipkart least bothered deliver product time instead prime really good keep promise,"['decent', 'product']","['product', 'good', 'suggest', 'buy', 'store', 'not', 'bloody', 'flipkart', 'least', 'bothered', 'deliver', 'product', 'time', 'instead', 'prime', 'really', 'good', 'keep', 'promise']",203,long,7,[],[],False
148,P148_REV_008,Kaif khan,5.0,Brilliant,Best product,Jaipur,1 month ago,0,Yes,2025-10-27 04:25:15.129546,2,[],[],brilliant,best product,['brilliant'],"['best', 'product']",12,short,9,[],[],False
148,P148_REV_016,Khema Ram  Chouhan,5.0,Wonderful,Nice product,Jodhpur,1 month ago,0,Yes,2025-10-27 04:25:15.129548,2,[],[],wonderful,nice product,['wonderful'],"['nice', 'product']",12,short,6,[],[],False
148,P148_REV_009,Rohit Vidhate,1.0,Very poor,Too much heating Poor battery,Talegaon Dabhade,1 month ago,1,Yes,2025-10-27 04:25:15.129550,0,[],[],poor,much heating poor battery,['poor'],"['much', 'heating', 'poor', 'battery']",29,short,2,"['battery', 'heating']","['heating', 'battery']",True
149,P149_REV_014,Flipkart Customer,5.0,Brilliant,love this product,Pathankot District,1 month ago,0,Yes,2025-10-27 04:25:15.129551,2,[],[],brilliant,love product,['brilliant'],"['love', 'product']",17,short,7,[],[],False
149,P149_REV_007,sudip ghosh,5.0,Fabulous!,EXCELLENT,Gondal,1 month ago,0,Yes,2025-10-27 04:25:15.129553,2,[],[],fabulous,excellent,['fabulous'],['excellent'],9,short,0,[],[],False
149,P149_REV_016,Darshil Thummar,1.0,Hated it!,"Prpduct i would say 4 ⭐️, little heating and battery issue. But the reaspn for one star is pathetic service from seller as well as flipkart aka scamcart",Surat,1 month ago,0,Yes,2025-10-27 04:25:15.129555,0,[],"['prpduct', 'reaspn']",hated,product would say little heating battery issue reason one star pathetic service seller well flipkart aka scamcart,['hated'],"['product', 'would', 'say', 'little', 'heating', 'battery', 'issue', 'reason', 'one', 'star', 'pathetic', 'service', 'seller', 'well', 'flipkart', 'aka', 'scamcart']",152,medium,3,"['battery', 'heating']","['heating', 'battery']",True
149,P149_REV_008,Bakhtiar Hussain,5.0,Wonderful,supper phone..,Goalpara,1 month ago,0,Yes,2025-10-27 04:25:15.129557,2,[],[],wonderful,supper phone,['wonderful'],"['supper', 'phone']",14,short,0,[],[],False
149,P149_REV_012,Flipkart Customer,5.0,Fabulous!,Excellent,Kozhukkallur,1 month ago,0,Yes,2025-10-27 04:25:15.129559,2,[],[],fabulous,excellent,['fabulous'],['excellent'],9,short,0,[],[],False
149,P149_REV_013,Vijay Kumar,5.0,Perfect product!,I am first time use the s series mobile It is fantastic experience Simply speaking the mobile is extraordinary,Chennai,1 month ago,0,Yes,2025-10-27 04:25:15.129561,2,[],[],perfect product,first time use series mobile fantastic experience simply speaking mobile extraordinary,"['perfect', 'product']","['first', 'time', 'use', 'series', 'mobile', 'fantastic', 'experience', 'simply', 'speaking', 'mobile', 'extraordinary']",110,medium,3,[],[],False
149,P149_REV_011,loveneesh sharma,4.0,Delightful,Good phone,Rampura Phul,1 month ago,0,Yes,2025-10-27 04:25:15.129563,2,[],[],delightful,good phone,['delightful'],"['good', 'phone']",10,short,9,[],[],False
149,P149_REV_015,Flipkart Customer,5.0,Must buy!,Just wow...,Sundargarh,1 month ago,0,Yes,2025-10-27 04:25:15.129564,2,[],[],must buy,wow,"['must', 'buy']",['wow'],11,short,0,[],[],False
149,P149_REV_010,Pushpinder Singh,5.0,Brilliant,Very good phone,Bhadrari Kothagudem District,1 month ago,0,Yes,2025-10-27 04:25:15.129566,2,[],[],brilliant,good phone,['brilliant'],"['good', 'phone']",15,short,9,[],[],False
149,P149_REV_009,Sandip Kumar  Mukherjee,5.0,Simply awesome,"Excellent inhand feel and performance is also better, overall its a small powerful mobile in this pri",Paschim Medinipur District,1 month ago,0,Yes,2025-10-27 04:25:15.129568,2,[],['inhand'],simply awesome,excellent inland feel performance also better overall small powerful mobile pri,"['simply', 'awesome']","['excellent', 'inland', 'feel', 'performance', 'also', 'better', 'overall', 'small', 'powerful', 'mobile', 'pri']",101,medium,1,['performance'],"['battery', 'performance']",True
150,P150_REV_013,Rohan Kumar,5.0,Worth every penny,Amazing camera and performance,Munger District,1 month ago,0,Yes,2025-10-27 04:25:15.129570,2,[],[],worth every penny,amazing camera performance,"['worth', 'every', 'penny']","['amazing', 'camera', 'performance']",30,short,2,"['camera', 'performance']","['camera', 'performance']",True
150,P150_REV_012,Urmil Shah,5.0,Classy product,Awesome,Ahmedabad,1 month ago,0,Yes,2025-10-27 04:25:15.129572,2,[],[],classy product,awesome,"['classy', 'product']",['awesome'],7,short,0,[],[],False
150,P150_REV_009,M satyanarayan  Dora,5.0,Excellent,Good phone,Santhal Pargana Division,1 month ago,0,Yes,2025-10-27 04:25:15.129574,2,[],[],excellent,good phone,['excellent'],"['good', 'phone']",10,short,9,[],[],False
150,P150_REV_010,Pratyay Bose,4.0,Delightful,SOT is about 4 hours on power saving mode.,Presidency Division,1 month ago,0,Yes,2025-10-27 04:25:15.129575,2,[],[],delightful,sot hour power saving mode,['delightful'],"['sot', 'hour', 'power', 'saving', 'mode']",42,short,0,[],['battery'],True
150,P150_REV_011,Kartik K,5.0,Classy product,"Worth every penny 👌, just the battery is low i mean it's has to be at least 5000mah. But it's okay. Overall mobile is flagship 🤌",Kolkata,1 month ago,0,Yes,2025-10-27 04:25:15.129577,2,[],[],classy product,worth every penny battery low mean ha least okay overall mobile flagship,"['classy', 'product']","['worth', 'every', 'penny', 'battery', 'low', 'mean', 'ha', 'least', 'okay', 'overall', 'mobile', 'flagship']",128,medium,7,"['battery', 'performance']","['battery', 'performance']",True
150,P150_REV_008,Raj Kadam,5.0,Must buy!,After adding snapdragon 8gen 3 phone performance get boosted. I loved it. ❤,Vapi,1 month ago,0,Yes,2025-10-27 04:25:15.129579,2,[],[],must buy,adding snapdragon phone performance get boosted loved,"['must', 'buy']","['adding', 'snapdragon', 'phone', 'performance', 'get', 'boosted', 'loved']",75,medium,9,['performance'],['performance'],True
150,P150_REV_007,Sujata  Salvi,5.0,Just wow!,"Samsung S24, Really that is a Great deal from FilpKart, S24 with Snapdragon 8 UI, smooth working , Generative AI andPhone is really far far better than IPhone.I Got my Compact Phone.",Udaipur,1 month ago,0,Yes,2025-10-27 04:25:15.129581,2,[],[],wow,samsung really great deal filpkart snapdragon smooth working generative andphone really far better iphone got compact phone,['wow'],"['samsung', 'really', 'great', 'deal', 'filpkart', 'snapdragon', 'smooth', 'working', 'generative', 'andphone', 'really', 'far', 'better', 'iphone', 'got', 'compact', 'phone']",182,medium,4,['performance'],"['performance', 'design']",True
150,P150_REV_014,Raju  Punjabi,5.0,Worth every penny,good my deem phone s sirias,Gurugram,1 month ago,0,Yes,2025-10-27 04:25:15.129583,2,[],['sirias'],worth every penny,good deem phone siris,"['worth', 'every', 'penny']","['good', 'deem', 'phone', 'siris']",27,short,0,[],[],False
150,P150_REV_015,Roshan  Singh,4.0,Worth the money,All Good Only Heating / Battery issues when you used camera. Heating is main issues but its aluminum so Heating will feel regular..Go for it if you are normal user and want compact and premium phone.Other wise its all good Cameras Dispaly Design performance 👌,Vadodara,1 month ago,0,Yes,2025-10-27 04:25:15.129585,2,[],['dispaly'],worth money,good heating battery issue used camera heating main issue aluminum heating feel regular normal user want compact premium phone wise good camera display design performance,"['worth', 'money']","['good', 'heating', 'battery', 'issue', 'used', 'camera', 'heating', 'main', 'issue', 'aluminum', 'heating', 'feel', 'regular', 'normal', 'user', 'want', 'compact', 'premium', 'phone', 'wise', 'good', 'camera', 'display', 'design', 'performance']",259,long,1,"['camera', 'battery', 'performance', 'display', 'heating']","['heating', 'camera', 'battery', 'performance', 'display', 'design']",True
150,P150_REV_016,Vishal kumar Chhipa,5.0,Mind-blowing purchase,Nice phone but bettery very fast low,Ahmedabad,1 month ago,0,Yes,2025-10-27 04:25:15.129587,2,[],['bettery'],mind blowing purchase,nice phone better fast low,"['mind', 'blowing', 'purchase']","['nice', 'phone', 'better', 'fast', 'low']",36,short,1,['performance'],[],False
151,P151_REV_007,Flipkart Customer,4.0,Good quality product,Samsung is best compact phone good camera in day light conditions 👌 👏  great purchase,Kothagudem,1 month ago,0,Yes,2025-10-27 04:25:15.129588,2,[],[],good quality product,samsung best compact phone good camera day light condition great purchase,"['good', 'quality', 'product']","['samsung', 'best', 'compact', 'phone', 'good', 'camera', 'day', 'light', 'condition', 'great', 'purchase']",85,medium,4,['camera'],"['camera', 'design']",True
151,P151_REV_008,Hifzurrahman Chaudhary,5.0,Must buy!,Superb phone,Konkan Division,1 month ago,0,Yes,2025-10-27 04:25:15.129590,2,[],[],must buy,superb phone,"['must', 'buy']","['superb', 'phone']",12,short,8,[],[],False
151,P151_REV_009,Animesh  Halder,4.0,Pretty good,This phone is very smooth but you 4k battery system is bad,Durg,1 month ago,0,Yes,2025-10-27 04:25:15.129592,2,[],[],pretty good,phone smooth battery system bad,"['pretty', 'good']","['phone', 'smooth', 'battery', 'system', 'bad']",58,medium,8,"['battery', 'performance']","['battery', 'performance']",True
151,P151_REV_013,Abhay H Hingarajiya,5.0,Perfect product!,Good one Nice phone,Keshod,1 month ago,0,Yes,2025-10-27 04:25:15.129594,2,[],[],perfect product,good one nice phone,"['perfect', 'product']","['good', 'one', 'nice', 'phone']",19,short,4,[],[],False
151,P151_REV_014,Rahul Singh,4.0,Value-for-money,"This Is a Flagship Phone with the price of 70k, but camera is Not Much good like price",Meerut Division,1 month ago,0,Yes,2025-10-27 04:25:15.129596,2,[],[],value money,flagship phone price camera not much good like price,"['value', 'money']","['flagship', 'phone', 'price', 'camera', 'not', 'much', 'good', 'like', 'price']",86,medium,1,"['camera', 'performance']","['camera', 'performance', 'price']",True
151,P151_REV_012,SUJEESH  T,5.0,Great product,Worth,Kochi,1 month ago,0,Yes,2025-10-27 04:25:15.129598,2,[],[],great product,worth,"['great', 'product']",['worth'],5,short,0,[],[],False
151,P151_REV_011,Aman Jaiswal,5.0,Highly recommended,I am using snapdragon variant overall no problem in any segment of phone.,Prayagraj,1 month ago,0,Yes,2025-10-27 04:25:15.129600,2,[],[],highly recommended,using snapdragon variant overall no problem segment phone,"['highly', 'recommended']","['using', 'snapdragon', 'variant', 'overall', 'no', 'problem', 'segment', 'phone']",73,medium,9,[],[],False
151,P151_REV_010,Amrinder Singh,5.0,Perfect product!,Awesome,Bathinda,1 month ago,0,Yes,2025-10-27 04:25:15.129602,2,[],[],perfect product,awesome,"['perfect', 'product']",['awesome'],7,short,0,[],[],False
151,P151_REV_016,Flipkart Customer,5.0,Fabulous!,I really tell you best phone and best offer by flipkart thank you flipkart,Bhilwara,1 month ago,0,Yes,2025-10-27 04:25:15.129604,2,[],[],fabulous,really tell best phone best offer flipkart thank flipkart,['fabulous'],"['really', 'tell', 'best', 'phone', 'best', 'offer', 'flipkart', 'thank', 'flipkart']",74,medium,6,[],[],False
151,P151_REV_015,Asish Bishoi,5.0,Fabulous!,Good product. Fast delivery.,Jatani,1 month ago,0,Yes,2025-10-27 04:25:15.129605,2,[],[],fabulous,good product fast delivery,['fabulous'],"['good', 'product', 'fast', 'delivery']",28,short,7,['performance'],['delivery'],True
152,P152_REV_016,Anirban Ghosh,5.0,Classy product,Everything Goo,Purba Bardhaman District,1 month ago,0,Yes,2025-10-27 04:25:15.129607,2,[],[],classy product,everything goo,"['classy', 'product']","['everything', 'goo']",14,short,0,[],[],False
152,P152_REV_015,SANATH  KUMAR,5.0,Great product,Good,Ullal,1 month ago,0,Yes,2025-10-27 04:25:15.129609,2,[],[],great product,good,"['great', 'product']",['good'],4,short,0,[],[],False
152,P152_REV_012,Zainish  Imam,5.0,Great product,Specially camera is superb original view 👌,Bhagalpur Division,1 month ago,0,Yes,2025-10-27 04:25:15.129611,2,[],[],great product,specially camera superb original view,"['great', 'product']","['specially', 'camera', 'superb', 'original', 'view']",42,short,9,['camera'],['camera'],True
152,P152_REV_013,Kaif  Khan,5.0,Wonderful,This nice product and amazing future,Indore Division,1 month ago,0,Yes,2025-10-27 04:25:15.129613,2,[],[],wonderful,nice product amazing future,['wonderful'],"['nice', 'product', 'amazing', 'future']",36,short,6,[],[],False
152,P152_REV_014,Rohit Singh,4.0,Delightful,Awesome phone,Singrauli,1 month ago,0,Yes,2025-10-27 04:25:15.129615,2,[],[],delightful,awesome phone,['delightful'],"['awesome', 'phone']",13,short,1,[],[],False
152,P152_REV_010,Mayur Matani,5.0,Perfect product!,"Got a superb deal in BBD, best phone in this price segment!",Pimpri Chinchwad,1 month ago,0,Yes,2025-10-27 04:25:15.129616,2,[],[],perfect product,got superb deal bbd best phone price segment,"['perfect', 'product']","['got', 'superb', 'deal', 'bbd', 'best', 'phone', 'price', 'segment']",59,medium,3,[],['price'],True
152,P152_REV_009,Dr.jayvirsinh Jadeja,1.0,Don't waste your money,Very badVery hottt,Vadodara,1 month ago,0,Yes,2025-10-27 04:25:15.129618,0,[],"['badvery', 'hottt']",not waste money,battery host,"['not', 'waste', 'money']","['battery', 'host']",18,short,0,['battery'],['battery'],True
152,P152_REV_011,Ugana  Prasad,5.0,Worth every penny,Super,Asansol,1 month ago,0,Yes,2025-10-27 04:25:15.129620,2,[],[],worth every penny,super,"['worth', 'every', 'penny']",['super'],5,short,0,[],[],False
152,P152_REV_007,Ganesh  V,5.0,Best in the market!,One of the best compact phone. Camera was exceptionally best in class. Only small concern is about battery any how it lasts one day with out any doubt.,Paradip,1 month ago,0,Yes,2025-10-27 04:25:15.129622,2,[],[],best market,one best compact phone camera wa exceptionally best class small concern battery last one day doubt,"['best', 'market']","['one', 'best', 'compact', 'phone', 'camera', 'wa', 'exceptionally', 'best', 'class', 'small', 'concern', 'battery', 'last', 'one', 'day', 'doubt']",151,medium,4,"['camera', 'battery']","['camera', 'battery', 'design']",True
152,P152_REV_008,Praveenkumar Patta,1.0,Hated it!,Fingerprint not working,Makavarapalem,1 month ago,1,Yes,2025-10-27 04:25:15.129624,0,[],[],hated,fingerprint not working,['hated'],"['fingerprint', 'not', 'working']",23,short,2,[],['fingerprint'],True
153,P153_REV_011,MANDEEP  KAUR,5.0,Highly recommended,Worth it,Jalandhar District,1 month ago,0,Yes,2025-10-27 04:25:15.129625,2,[],[],highly recommended,worth,"['highly', 'recommended']",['worth'],8,short,0,[],[],False
153,P153_REV_010,Alamin Hossein,5.0,Brilliant,Best compact phone with good camera.,Bengaluru,1 month ago,0,Yes,2025-10-27 04:25:15.129627,2,[],[],brilliant,best compact phone good camera,['brilliant'],"['best', 'compact', 'phone', 'good', 'camera']",36,short,1,['camera'],"['camera', 'design']",True
153,P153_REV_012,Lijulj  Linu,5.0,Mind-blowing purchase,Super. 👍❤️❤️❤️,Thiruvananthapuram District,1 month ago,0,Yes,2025-10-27 04:25:15.129629,2,[],[],mind blowing purchase,super,"['mind', 'blowing', 'purchase']",['super'],14,short,0,[],[],False
153,P153_REV_008,Arun IB,3.0,Does the job,Heats up with normal usage,Chennai,1 month ago,0,Yes,2025-10-27 04:25:15.129631,1,[],[],doe job,heat normal usage,"['doe', 'job']","['heat', 'normal', 'usage']",26,short,1,['heating'],['heating'],True
